run; test_dataset; aAcc; mIoU; mAcc
train_deeplabv3plus_sc_seed_42_depth_5_channel_3_sparsity_0,0075; acdc_fog; 85,9200; 53,7600; 67,7800
train_deeplabv3plus_sc_seed_42_depth_5_channel_3_sparsity_0,0075; acdc_full; 76,6100; 37,2900; 50,2700
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,01; acdc_night; 55,1400; 18,9100; 30,4100
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,01; dark_zurich; 51,3900; 19,3700; 32,1400
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,01; cityscapes; 95,1000; 67,6100; 78,1700
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,01; acdc_rain; 76,3900; 39,4000; 53,6400
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,01; acdc_snow; 68,4300; 31,8000; 43,4700
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,01; acdc_fog; 73,5500; 47,9600; 59,6700
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,01; acdc_full; 68,2700; 33,8100; 44,5100
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,005; acdc_night; 56,8400; 18,8100; 30,6000
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,005; dark_zurich; 54,9900; 19,2500; 32,2600
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,005; cityscapes; 94,6400; 65,3500; 76,0800
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,005; acdc_rain; 85,5500; 38,0400; 52,2300
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,005; acdc_snow; 79,1400; 30,7700; 45,5500
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,005; acdc_fog; 88,5200; 51,1800; 64,3000
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,005; acdc_full; 77,3500; 33,5000; 46,3600
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,02; acdc_night; 57,3700; 21,3700; 33,5200
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,02; dark_zurich; 54,6900; 21,0800; 34,5400
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,02; cityscapes; 94,7600; 65,3000; 76,0200
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,02; acdc_rain; 87,5900; 39,8100; 52,7900
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,02; acdc_snow; 81,5900; 35,1500; 47,7500
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,02; acdc_fog; 88,8300; 49,3200; 60,4900
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,02; acdc_full; 78,6800; 35,6500; 47,0300
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,0075; acdc_night; 57,6700; 18,9300; 30,9200
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,0075; dark_zurich; 54,7700; 17,3000; 30,0100
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,0075; cityscapes; 94,8100; 66,2700; 76,5000
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,0075; acdc_rain; 87,5800; 41,3000; 52,4300
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,0075; acdc_snow; 79,3900; 32,6100; 43,8900
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,0075; acdc_fog; 87,7000; 49,3100; 62,9500
train_deeplabv3plus_sc_seed_7_depth_5_channel_3_sparsity_0,0075; acdc_full; 77,9300; 35,0500; 45,9400
